Sku_Code,Item_Number,Item_Name,Sales_Price,Product_Group,Business_Area,Dns,Item,Color_Code,Size,Procurement_Group,Color_Name,Color_Code,Heel_Type,Occasion,Shoe_Type,Description
127-16138-32-10,127-16138-011,127-16138 LD-32-LIGHT BLUE_10_,2995,KI,OTR,127,16138,32,10,49Y,LIGHT BLUE,LD,Wedges,Casual,Sandals,Ocean/White
127-16138-32-11,127-16138-012,127-16138 LD-32-LIGHT BLUE_11_,2995,KI,OTR,127,16138,32,11,49Y,LIGHT BLUE,LD,Wedges,Casual,Sandals,Ocean/White
127-16138-32-12,127-16138-013,127-16138 LD-32-LIGHT BLUE_12_,2995,KI,OTR,127,16138,32,12,49Y,LIGHT BLUE,LD,Wedges,Casual,Sandals,Ocean/White
127-16138-32-1,127-16138-014,127-16138 LD-32-LIGHT BLUE_1_A,2995,KI,OTR,127,16138,32,1,49Y,LIGHT BLUE,LD,Wedges,Casual,Sandals,Ocean/White
127-16138-32-2,127-16138-015,127-16138 LD-32-LIGHT BLUE_2_A,2995,KI,OTR,127,16138,32,2,49Y,LIGHT BLUE,LD,Wedges,Casual,Sandals,Ocean/White
127-16138-32-3,127-16138-016,127-16138 LD-32-LIGHT BLUE_3_A,2995,KI,OTR,127,16138,32,3,49Y,LIGHT BLUE,LD,Wedges,Casual,Sandals,Ocean/White
127-16138-24-3,127-16138-017,127-16138 P-24-PINK_3_A,2995,KI,OTR,127,16138,24,3,6Z5,PINK,P,Wedges,Casual,Sandals,Party Pink/White
127-16138-24-8,127-16138-018,127-16138 P-24-PINK_8_D,2995,KI,OTR,127,16138,24,8,6Z5,PINK,P,Wedges,Casual,Sandals,Party Pink/White
127-16138-24-10,127-16138-019,127-16138 P-24-PINK_10_D,2995,KI,OTR,127,16138,24,10,6Z5,PINK,P,Wedges,Casual,Sandals,Party Pink/White
127-16138-24-12,127-16138-020,127-16138 P-24-PINK_12_D,2995,KI,OTR,127,16138,24,12,6Z5,PINK,P,Wedges,Casual,Sandals,Party Pink/White
127-16138-24-1,127-16138-021,127-16138 P-24-PINK_1_D,2995,KI,OTR,127,16138,24,1,6Z5,PINK,P,Wedges,Casual,Sandals,Party Pink/White
127-16138-24-2,127-16138-022,127-16138 P-24-PINK_2_D,2995,KI,OTR,127,16138,24,2,6Z5,PINK,P,Wedges,Casual,Sandals,Party Pink/White
127-16138-32-13,127-16138-023,127-16138 LD-32-LIGHT BLUE_13_,2995,KI,OTR,127,16138,32,13,49Y,LIGHT BLUE,LD,Wedges,Casual,Sandals,Ocean/White
127-16138-24-9,127-16138-024,127-16138 P-24-PINK_9_D,2995,KI,OTR,127,16138,24,9,6Z5,PINK,P,Wedges,Casual,Sandals,Party Pink/White
127-16138-24-11,127-16138-025,127-16138 P-24-PINK_11_D,2995,KI,OTR,127,16138,24,11,6Z5,PINK,P,Wedges,Casual,Sandals,Party Pink/White
127-16138-24-13,127-16138-026,127-16138 P-24-PINK_13_D,2995,KI,OTR,127,16138,24,13,6Z5,PINK,P,Wedges,Casual,Sandals,Party Pink/White
127-16160-79-8,127-16160,127-16160,3995,KI,OTR,127,16160,79,8,NA,BLACK/GOLD,CX,Kitten,Casual,Slip Ons,NA
127-16160-79-8,127-16160-001,127-16160 CX-79-BLACK/GOLD_8_A,3995,KI,OTR,127,16160,79,8,0X9,BLACK/GOLD,CX,Kitten,Casual,Slip Ons,Black/Flame
127-16160-79-9,127-16160-002,127-16160 CX-79-BLACK/GOLD_9_A,3995,KI,OTR,127,16160,79,9,0X9,BLACK/GOLD,CX,Kitten,Casual,Slip Ons,Black/Flame
127-16160-79-10,127-16160-003,127-16160 CX-79-BLACK/GOLD_10_,3995,KI,OTR,127,16160,79,10,0X9,BLACK/GOLD,CX,Kitten,Casual,Slip Ons,Black/Flame
127-16160-79-11,127-16160-004,127-16160 CX-79-BLACK/GOLD_11_,3995,KI,OTR,127,16160,79,11,0X9,BLACK/GOLD,CX,Kitten,Casual,Slip Ons,Black/Flame
127-16160-79-12,127-16160-005,127-16160 CX-79-BLACK/GOLD_12_,3995,KI,OTR,127,16160,79,12,0X9,BLACK/GOLD,CX,Kitten,Casual,Slip Ons,Black/Flame
127-16160-79-13,127-16160-006,127-16160 CX-79-BLACK/GOLD_13_,3995,KI,OTR,127,16160,79,13,0X9,BLACK/GOLD,CX,Kitten,Casual,Slip Ons,Black/Flame
127-16160-79-1,127-16160-007,127-16160 CX-79-BLACK/GOLD_1_A,3995,KI,OTR,127,16160,79,1,0X9,BLACK/GOLD,CX,Kitten,Casual,Slip Ons,Black/Flame
127-16160-79-2,127-16160-008,127-16160 CX-79-BLACK/GOLD_2_A,3995,KI,OTR,127,16160,79,2,0X9,BLACK/GOLD,CX,Kitten,Casual,Slip Ons,Black/Flame
127-16160-79-3,127-16160-009,127-16160 CX-79-BLACK/GOLD_3_A,3995,KI,OTR,127,16160,79,3,0X9,BLACK/GOLD,CX,Kitten,Casual,Slip Ons,Black/Flame
127-16160-11-10,127-16160-010,127-16160 C-11-BLACK_10_A,3495,KI,OTR,127,16160,11,10,0X9,BLACK,C,Kitten,Casual,Slip Ons,Black/Flame
127-16160-11-11,127-16160-011,127-16160 C-11-BLACK_11_A,3495,KI,OTR,127,16160,11,11,0X9,BLACK,C,Kitten,Casual,Slip Ons,Black/Flame
127-16160-11-12,127-16160-012,127-16160 C-11-BLACK_12_A,3495,KI,OTR,127,16160,11,12,0X9,BLACK,C,Kitten,Casual,Slip Ons,Black/Flame
127-16160-11-13,127-16160-013,127-16160 C-11-BLACK_13_A,3495,KI,OTR,127,16160,11,13,0X9,BLACK,C,Kitten,Casual,Slip Ons,Black/Flame
127-16160-11-8,127-16160-014,127-16160 C-11-BLACK_8_A,3495,KI,OTR,127,16160,11,8,0X9,BLACK,C,Kitten,Casual,Slip Ons,Black/Flame
127-16160-11-9,127-16160-015,127-16160 C-11-BLACK_9_A,3495,KI,OTR,127,16160,11,9,0X9,BLACK,C,Kitten,Casual,Slip Ons,Black/Flame
127-16160-11-1,127-16160-016,127-16160 C-11-BLACK_1_A,3495,KI,OTR,127,16160,11,1,0X9,BLACK,C,Kitten,Casual,Slip Ons,Black/Flame
127-16160-11-2,127-16160-017,127-16160 C-11-BLACK_2_A,3495,KI,OTR,127,16160,11,2,0X9,BLACK,C,Kitten,Casual,Slip Ons,Black/Flame
127-16160-11-3,127-16160-018,127-16160 C-11-BLACK_3_A,3495,KI,OTR,127,16160,11,3,0X9,BLACK,C,Kitten,Casual,Slip Ons,Black/Flame
127-16270-32-8,127-16270,127-16270,3995,KI,OTR,127,16270,32,8,NA,LIGHT BLUE,LD,NULL,NULL,NULL,NA
127-16270-32-8,127-16270-001,127-16270 LD-32-LIGHT BLUE_8_A,3995,KI,OTR,127,16270,32,8,4D7,LIGHT BLUE,LD,NULL,NULL,NULL,Ocean/Light Grey
127-16270-32-9,127-16270-002,127-16270 LD-32-LIGHT BLUE_9_A,3995,KI,OTR,127,16270,32,9,4D7,LIGHT BLUE,LD,NULL,NULL,NULL,Ocean/Light Grey
127-16270-32-10,127-16270-003,127-16270 LD-32-LIGHT BLUE_10_,3995,KI,OTR,127,16270,32,10,4D7,LIGHT BLUE,LD,NULL,NULL,NULL,Ocean/Light Grey
127-16270-32-11,127-16270-004,127-16270 LD-32-LIGHT BLUE_11_,3995,KI,OTR,127,16270,32,11,4D7,LIGHT BLUE,LD,NULL,NULL,NULL,Ocean/Light Grey
127-16270-32-12,127-16270-005,127-16270 LD-32-LIGHT BLUE_12_,3995,KI,OTR,127,16270,32,12,4D7,LIGHT BLUE,LD,NULL,NULL,NULL,Ocean/Light Grey
127-16270-32-13,127-16270-006,127-16270 LD-32-LIGHT BLUE_13_,3995,KI,OTR,127,16270,32,13,4D7,LIGHT BLUE,LD,NULL,NULL,NULL,Ocean/Light Grey
127-16270-32-1,127-16270-007,127-16270 LD-32-LIGHT BLUE_1_A,3995,KI,OTR,127,16270,32,1,4D7,LIGHT BLUE,LD,NULL,NULL,NULL,Ocean/Light Grey
127-16270-32-2,127-16270-008,127-16270 LD-32-LIGHT BLUE_2_A,3995,KI,OTR,127,16270,32,2,4D7,LIGHT BLUE,LD,NULL,NULL,NULL,Ocean/Light Grey
127-16270-32-3,127-16270-009,127-16270 LD-32-LIGHT BLUE_3_A,3995,KI,OTR,127,16270,32,3,4D7,LIGHT BLUE,LD,NULL,NULL,NULL,Ocean/Light Grey
127-16270-32-10,127-16270-010,127-16270 LD-32-LIGHT BLUE_10_,3495,KI,OTR,127,16270,32,10,4D7,LIGHT BLUE,LD,NULL,NULL,NULL,Ocean/Light Grey
127-16270-32-11,127-16270-011,127-16270 LD-32-LIGHT BLUE_11_,3495,KI,OTR,127,16270,32,11,4D7,LIGHT BLUE,LD,NULL,NULL,NULL,Ocean/Light Grey
127-16270-32-12,127-16270-012,127-16270 LD-32-LIGHT BLUE_12_,3495,KI,OTR,127,16270,32,12,4D7,LIGHT BLUE,LD,NULL,NULL,NULL,Ocean/Light Grey
127-16270-32-13,127-16270-013,127-16270 LD-32-LIGHT BLUE_13_,3495,KI,OTR,127,16270,32,13,4D7,LIGHT BLUE,LD,NULL,NULL,NULL,Ocean/Light Grey
127-16270-32-8,127-16270-014,127-16270 LD-32-LIGHT BLUE_8_D,3495,KI,OTR,127,16270,32,8,4D7,LIGHT BLUE,LD,NULL,NULL,NULL,Ocean/Light Grey
127-16270-32-9,127-16270-015,127-16270 LD-32-LIGHT BLUE_9_D,3495,KI,OTR,127,16270,32,9,4D7,LIGHT BLUE,LD,NULL,NULL,NULL,Ocean/Light Grey
127-16270-32-1,127-16270-016,127-16270 LD-32-LIGHT BLUE_1_D,3495,KI,OTR,127,16270,32,1,4D7,LIGHT BLUE,LD,NULL,NULL,NULL,Ocean/Light Grey
127-16270-32-2,127-16270-017,127-16270 LD-32-LIGHT BLUE_2_D,3495,KI,OTR,127,16270,32,2,4D7,LIGHT BLUE,LD,NULL,NULL,NULL,Ocean/Light Grey
127-16270-32-3,127-16270-018,127-16270 LD-32-LIGHT BLUE_3_D,3495,KI,OTR,127,16270,32,3,4D7,LIGHT BLUE,LD,NULL,NULL,NULL,Ocean/Light Grey
127-16277-59-4,127-16277,127-16277,2495,KI,OTR,127,16277,59,4,NA,LIGHT GREY,LR,NULL,NULL,NULL,NA
127-16277-59-4,127-16277-001,127-16277 LR-59-LIGHT GREY_4_A,2495,KI,OTR,127,16277,59,4,0Y7,LIGHT GREY,LR,NULL,NULL,NULL,Light Grey/Cerulean Blue
127-16277-59-6,127-16277-002,127-16277 LR-59-LIGHT GREY_6_A,2495,KI,OTR,127,16277,59,6,0Y7,LIGHT GREY,LR,NULL,NULL,NULL,Light Grey/Cerulean Blue
127-16277-59-8,127-16277-003,127-16277 LR-59-LIGHT GREY_8_A,2495,KI,OTR,127,16277,59,8,0Y7,LIGHT GREY,LR,NULL,NULL,NULL,Light Grey/Cerulean Blue
127-16277-59-10,127-16277-004,127-16277 LR-59-LIGHT GREY_10_,2495,KI,OTR,127,16277,59,10,0Y7,LIGHT GREY,LR,NULL,NULL,NULL,Light Grey/Cerulean Blue
127-16277-59-12,127-16277-005,127-16277 LR-59-LIGHT GREY_12_,2495,KI,OTR,127,16277,59,12,0Y7,LIGHT GREY,LR,NULL,NULL,NULL,Light Grey/Cerulean Blue
127-16277-59-1,127-16277-006,127-16277 LR-59-LIGHT GREY_1_A,2495,KI,OTR,127,16277,59,1,0Y7,LIGHT GREY,LR,NULL,NULL,NULL,Light Grey/Cerulean Blue
127-16277-59-2,127-16277-007,127-16277 LR-59-LIGHT GREY_2_A,2495,KI,OTR,127,16277,59,2,0Y7,LIGHT GREY,LR,NULL,NULL,NULL,Light Grey/Cerulean Blue
127-16277-59-3,127-16277-008,127-16277 LR-59-LIGHT GREY_3_A,2495,KI,OTR,127,16277,59,3,0Y7,LIGHT GREY,LR,NULL,NULL,NULL,Light Grey/Cerulean Blue
127-16330-24-6,127-16330,127-16330,2495,KI,OTR,127,16330,24,6,NA,PINK,P,Flats,Casual,Sandals,NA
127-16330-24-6,127-16330-001,127-16330 P-24-PINK_6_A,2495,KI,OTR,127,16330,24,6,6N4,PINK,P,Flats,Casual,Sandals,Neon Magenta/Neon Purple
127-16330-24-8,127-16330-002,127-16330 P-24-PINK_8_A,2495,KI,OTR,127,16330,24,8,6N4,PINK,P,Flats,Casual,Sandals,Neon Magenta/Neon Purple
127-16330-24-10,127-16330-003,127-16330 P-24-PINK_10_A,2495,KI,OTR,127,16330,24,10,6N4,PINK,P,Flats,Casual,Sandals,Neon Magenta/Neon Purple
127-16330-24-12,127-16330-004,127-16330 P-24-PINK_12_A,2495,KI,OTR,127,16330,24,12,6N4,PINK,P,Flats,Casual,Sandals,Neon Magenta/Neon Purple
127-16330-24-1,127-16330-005,127-16330 P-24-PINK_1_A,2495,KI,OTR,127,16330,24,1,6N4,PINK,P,Flats,Casual,Sandals,Neon Magenta/Neon Purple
127-16330-24-2,127-16330-006,127-16330 P-24-PINK_2_A,2495,KI,OTR,127,16330,24,2,6N4,PINK,P,Flats,Casual,Sandals,Neon Magenta/Neon Purple
127-16330-24-3,127-16330-007,127-16330 P-24-PINK_3_A,2495,KI,OTR,127,16330,24,3,6N4,PINK,P,Flats,Casual,Sandals,Neon Magenta/Neon Purple
127-16330-18-4,127-16330-008,127-16330 E-18-RED_4_A,2495,KI,OTR,127,16330,18,4,61W,RED,E,Flats,Casual,Sandals,Red/Citrus
127-16330-18-6,127-16330-009,127-16330 E-18-RED_6_A,2495,KI,OTR,127,16330,18,6,61W,RED,E,Flats,Casual,Sandals,Red/Citrus
127-16330-18-8,127-16330-010,127-16330 E-18-RED_8_A,2495,KI,OTR,127,16330,18,8,61W,RED,E,Flats,Casual,Sandals,Red/Citrus
127-16330-18-10,127-16330-011,127-16330 E-18-RED_10_A,2495,KI,OTR,127,16330,18,10,61W,RED,E,Flats,Casual,Sandals,Red/Citrus
127-16330-18-12,127-16330-012,127-16330 E-18-RED_12_A,2495,KI,OTR,127,16330,18,12,61W,RED,E,Flats,Casual,Sandals,Red/Citrus
127-16330-18-1,127-16330-013,127-16330 E-18-RED_1_A,2495,KI,OTR,127,16330,18,1,61W,RED,E,Flats,Casual,Sandals,Red/Citrus
127-16330-18-2,127-16330-014,127-16330 E-18-RED_2_A,2495,KI,OTR,127,16330,18,2,61W,RED,E,Flats,Casual,Sandals,Red/Citrus
127-16330-18-3,127-16330-015,127-16330 E-18-RED_3_A,2495,KI,OTR,127,16330,18,3,61W,RED,E,Flats,Casual,Sandals,Red/Citrus
127-16330-45-4,127-16330-016,127-16330 D-45-BLUE_4_A,2495,KI,OTR,127,16330,45,4,4S0,BLUE,D,Flats,Casual,Sandals,Varsity Blue/Red
127-16330-45-6,127-16330-017,127-16330 D-45-BLUE_6_A,2495,KI,OTR,127,16330,45,6,4S0,BLUE,D,Flats,Casual,Sandals,Varsity Blue/Red
127-16330-45-8,127-16330-018,127-16330 D-45-BLUE_8_A,2495,KI,OTR,127,16330,45,8,4S0,BLUE,D,Flats,Casual,Sandals,Varsity Blue/Red
127-16330-45-10,127-16330-019,127-16330 D-45-BLUE_10_A,2495,KI,OTR,127,16330,45,10,4S0,BLUE,D,Flats,Casual,Sandals,Varsity Blue/Red
127-16330-45-12,127-16330-020,127-16330 D-45-BLUE_12_A,2495,KI,OTR,127,16330,45,12,4S0,BLUE,D,Flats,Casual,Sandals,Varsity Blue/Red
127-16330-45-1,127-16330-021,127-16330 D-45-BLUE_1_A,2495,KI,OTR,127,16330,45,1,4S0,BLUE,D,Flats,Casual,Sandals,Varsity Blue/Red
127-16330-45-2,127-16330-022,127-16330 D-45-BLUE_2_A,2495,KI,OTR,127,16330,45,2,4S0,BLUE,D,Flats,Casual,Sandals,Varsity Blue/Red
127-16330-45-3,127-16330-023,127-16330 D-45-BLUE_3_A,2495,KI,OTR,127,16330,45,3,4S0,BLUE,D,Flats,Casual,Sandals,Varsity Blue/Red
127-16358-78-4,127-16358,127-16358,2495,KI,OTR,127,16358,78,4,532,LIGHT PINK,LP,NULL,NULL,NULL,Iris
127-16358-78-4,127-16358-001,127-16358 LP-78-LIGHT PINK_4_A,2495,KI,OTR,127,16358,78,4,532,LIGHT PINK,LP,NULL,NULL,NULL,Iris
127-16358-78-6,127-16358-002,127-16358 LP-78-LIGHT PINK_6_A,2495,KI,OTR,127,16358,78,6,532,LIGHT PINK,LP,NULL,NULL,NULL,Iris
127-16358-78-8,127-16358-003,127-16358 LP-78-LIGHT PINK_8_A,2495,KI,OTR,127,16358,78,8,532,LIGHT PINK,LP,NULL,NULL,NULL,Iris
127-16358-78-10,127-16358-004,127-16358 LP-78-LIGHT PINK_10_,2495,KI,OTR,127,16358,78,10,532,LIGHT PINK,LP,NULL,NULL,NULL,Iris
127-16358-78-12,127-16358-005,127-16358 LP-78-LIGHT PINK_12_,2495,KI,OTR,127,16358,78,12,532,LIGHT PINK,LP,NULL,NULL,NULL,Iris
127-16358-78-1,127-16358-006,127-16358 LP-78-LIGHT PINK_1_A,2495,KI,OTR,127,16358,78,1,532,LIGHT PINK,LP,NULL,NULL,NULL,Iris
223-200036-24-1,127-20003,127-20003,4995,KI,OTR,223,200036,24,1,NA,PINK,P,NULL,NULL,NULL,NA
223-200036-24-1,127-20003-001,127-20003 P-24-PINK_1_A,4995,KI,OTR,223,200036,24,1,6IQ,PINK,P,NULL,NULL,NULL,Candy Pink/Navy
223-200036-24-2,127-20003-002,127-20003 P-24-PINK_2_A,4995,KI,OTR,223,200036,24,2,6IQ,PINK,P,NULL,NULL,NULL,Candy Pink/Navy
223-200036-24-3,127-20003-003,127-20003 P-24-PINK_3_A,4995,KI,OTR,223,200036,24,3,6IQ,PINK,P,NULL,NULL,NULL,Candy Pink/Navy
223-200036-24-4,127-20003-004,127-20003 P-24-PINK_4_A,4995,KI,OTR,223,200036,24,4,6IQ,PINK,P,NULL,NULL,NULL,Candy Pink/Navy
223-200036-24-5,127-20003-005,127-20003 P-24-PINK_5_A,4995,KI,OTR,223,200036,24,5,6IQ,PINK,P,NULL,NULL,NULL,Candy Pink/Navy
223-200036-24-6,127-20003-006,127-20003 P-24-PINK_6_A,4995,KI,OTR,223,200036,24,6,6IQ,PINK,P,NULL,NULL,NULL,Candy Pink/Navy
223-200036-59-1,127-20003-007,127-20003 LR-59-LIGHT GREY_1_A,4995,KI,OTR,223,200036,59,1,0AK,LIGHT GREY,LR,NULL,NULL,NULL,Light Grey/Chartreuse
223-200036-59-2,127-20003-008,127-20003 LR-59-LIGHT GREY_2_A,4995,KI,OTR,223,200036,59,2,0AK,LIGHT GREY,LR,NULL,NULL,NULL,Light Grey/Chartreuse
223-200036-59-3,127-20003-009,127-20003 LR-59-LIGHT GREY_3_A,4995,KI,OTR,223,200036,59,3,0AK,LIGHT GREY,LR,NULL,NULL,NULL,Light Grey/Chartreuse
223-200036-59-4,127-20003-010,127-20003 LR-59-LIGHT GREY_4_A,4995,KI,OTR,223,200036,59,4,0AK,LIGHT GREY,LR,NULL,NULL,NULL,Light Grey/Chartreuse
223-200036-59-5,127-20003-011,127-20003 LR-59-LIGHT GREY_5_A,4995,KI,OTR,223,200036,59,5,0AK,LIGHT GREY,LR,NULL,NULL,NULL,Light Grey/Chartreuse
223-200036-59-6,127-20003-012,127-20003 LR-59-LIGHT GREY_6_A,4995,KI,OTR,223,200036,59,6,0AK,LIGHT GREY,LR,NULL,NULL,NULL,Light Grey/Chartreuse
223-200036-17-1,127-20003-013,127-20003 DN-17-BLUE/NAVY_1_A,4995,KI,OTR,223,200036,17,1,462,BLUE/NAVY,DN,NULL,NULL,NULL,Navy/White
223-200036-17-2,127-20003-014,127-20003 DN-17-BLUE/NAVY_2_A,4995,KI,OTR,223,200036,17,2,462,BLUE/NAVY,DN,NULL,NULL,NULL,Navy/White
223-200036-17-3,127-20003-015,127-20003 DN-17-BLUE/NAVY_3_A,4995,KI,OTR,223,200036,17,3,462,BLUE/NAVY,DN,NULL,NULL,NULL,Navy/White
223-200036-17-4,127-20003-016,127-20003 DN-17-BLUE/NAVY_4_A,4995,KI,OTR,223,200036,17,4,462,BLUE/NAVY,DN,NULL,NULL,NULL,Navy/White
223-200036-17-5,127-20003-017,127-20003 DN-17-BLUE/NAVY_5_A,4995,KI,OTR,223,200036,17,5,462,BLUE/NAVY,DN,NULL,NULL,NULL,Navy/White
223-200036-17-6,127-20003-018,127-20003 DN-17-BLUE/NAVY_6_A,4995,KI,OTR,223,200036,17,6,462,BLUE/NAVY,DN,NULL,NULL,NULL,Navy/White
127-200122-17-4,127-20012,127-20012,1995,KI,OTR,127,200122,17,4,NA,BLUE/NAVY,DN,N/A,Formal,Slippers,NA
127-200122-17-4,127-20012-001,127-20012 DN-17-BLUE/NAVY_4_A,1995,KI,OTR,127,200122,17,4,422,BLUE/NAVY,DN,N/A,Formal,Slippers,Nautical Navy
127-200122-17-6,127-20012-002,127-20012 DN-17-BLUE/NAVY_6_A,1995,KI,OTR,127,200122,17,6,422,BLUE/NAVY,DN,N/A,Formal,Slippers,Nautical Navy
127-200122-17-8,127-20012-003,127-20012 DN-17-BLUE/NAVY_8_A,1995,KI,OTR,127,200122,17,8,422,BLUE/NAVY,DN,N/A,Formal,Slippers,Nautical Navy
127-200122-17-10,127-20012-004,127-20012 DN-17-BLUE/NAVY_10_A,1995,KI,OTR,127,200122,17,10,422,BLUE/NAVY,DN,N/A,Formal,Slippers,Nautical Navy
127-200122-17-12,127-20012-005,127-20012 DN-17-BLUE/NAVY_12_A,1995,KI,OTR,127,200122,17,12,422,BLUE/NAVY,DN,N/A,Formal,Slippers,Nautical Navy
127-200122-17-1,127-20012-006,127-20012 DN-17-BLUE/NAVY_1_A,1995,KI,OTR,127,200122,17,1,422,BLUE/NAVY,DN,N/A,Formal,Slippers,Nautical Navy
127-200122-17-2,127-20012-007,127-20012 DN-17-BLUE/NAVY_2_A,1995,KI,OTR,127,200122,17,2,422,BLUE/NAVY,DN,N/A,Formal,Slippers,Nautical Navy
127-200122-17-3,127-20012-008,127-20012 DN-17-BLUE/NAVY_3_A,1995,KI,OTR,127,200122,17,3,422,BLUE/NAVY,DN,N/A,Formal,Slippers,Nautical Navy
127-200122-18-4,127-20012-009,127-20012 E-18-RED_4_A,1995,KI,OTR,127,200122,18,4,610,RED,E,N/A,Formal,Slippers,Red
127-200122-18-6,127-20012-010,127-20012 E-18-RED_6_A,1995,KI,OTR,127,200122,18,6,610,RED,E,N/A,Formal,Slippers,Red
127-200122-18-8,127-20012-011,127-20012 E-18-RED_8_A,1995,KI,OTR,127,200122,18,8,610,RED,E,N/A,Formal,Slippers,Red
127-200122-18-10,127-20012-012,127-20012 E-18-RED_10_A,1995,KI,OTR,127,200122,18,10,610,RED,E,N/A,Formal,Slippers,Red
127-200122-18-12,127-20012-013,127-20012 E-18-RED_12_A,1995,KI,OTR,127,200122,18,12,610,RED,E,N/A,Formal,Slippers,Red
127-200122-18-1,127-20012-014,127-20012 E-18-RED_1_A,1995,KI,OTR,127,200122,18,1,610,RED,E,N/A,Formal,Slippers,Red
127-200122-18-2,127-20012-015,127-20012 E-18-RED_2_A,1995,KI,OTR,127,200122,18,2,610,RED,E,N/A,Formal,Slippers,Red
127-200122-18-3,127-20012-016,127-20012 E-18-RED_3_A,1995,KI,OTR,127,200122,18,3,610,RED,E,N/A,Formal,Slippers,Red
127-200139-24-4,127-20013,127-20013,1995,KIG,OTR,127,200139,24,4,NA,PINK,P,N/A,Casual,Thong,NA
127-200139-24-4,127-20013-001,127-20013 P-24-PINK_4_A,1995,KIG,OTR,127,200139,24,4,6U9,PINK,P,N/A,Casual,Thong,Party Pink
127-200139-24-5,127-20013-002,127-20013 P-24-PINK_5_A,1995,KIG,OTR,127,200139,24,5,6U9,PINK,P,N/A,Casual,Thong,Party Pink
127-200139-24-6,127-20013-003,127-20013 P-24-PINK_6_A,1995,KIG,OTR,127,200139,24,6,6U9,PINK,P,N/A,Casual,Thong,Party Pink
127-200139-24-7,127-20013-004,127-20013 P-24-PINK_7_A,1995,KIG,OTR,127,200139,24,7,6U9,PINK,P,N/A,Casual,Thong,Party Pink
127-200139-24-8,127-20013-005,127-20013 P-24-PINK_8_A,1995,KIG,OTR,127,200139,24,8,6U9,PINK,P,N/A,Casual,Thong,Party Pink
127-200139-24-9,127-20013-006,127-20013 P-24-PINK_9_A,1995,KIG,OTR,127,200139,24,9,6U9,PINK,P,N/A,Casual,Thong,Party Pink
127-200139-24-10,127-20013-007,127-20013 P-24-PINK_10_A,1995,KIG,OTR,127,200139,24,10,6U9,PINK,P,N/A,Casual,Thong,Party Pink
127-200139-24-11,127-20013-008,127-20013 P-24-PINK_11_A,1995,KIG,OTR,127,200139,24,11,6U9,PINK,P,N/A,Casual,Thong,Party Pink
127-200139-24-12,127-20013-009,127-20013 P-24-PINK_12_A,1995,KIG,OTR,127,200139,24,12,6U9,PINK,P,N/A,Casual,Thong,Party Pink
127-200139-24-13,127-20013-010,127-20013 P-24-PINK_13_A,1995,KIG,OTR,127,200139,24,13,6U9,PINK,P,N/A,Casual,Thong,Party Pink
127-200139-18-4,127-20013-011,127-20013 E-18-RED_4_A,1995,KIG,OTR,127,200139,18,4,610,RED,E,N/A,Casual,Thong,Red
127-200139-18-5,127-20013-012,127-20013 E-18-RED_5_A,1995,KIG,OTR,127,200139,18,5,610,RED,E,N/A,Casual,Thong,Red
127-200139-18-6,127-20013-013,127-20013 E-18-RED_6_A,1995,KIG,OTR,127,200139,18,6,610,RED,E,N/A,Casual,Thong,Red
127-200139-18-7,127-20013-014,127-20013 E-18-RED_7_A,1995,KIG,OTR,127,200139,18,7,610,RED,E,N/A,Casual,Thong,Red
127-200139-18-8,127-20013-015,127-20013 E-18-RED_8_A,1995,KIG,OTR,127,200139,18,8,610,RED,E,N/A,Casual,Thong,Red
127-200139-18-9,127-20013-016,127-20013 E-18-RED_9_A,1995,KIG,OTR,127,200139,18,9,610,RED,E,N/A,Casual,Thong,Red
127-200139-18-10,127-20013-017,127-20013 E-18-RED_10_A,1995,KIG,OTR,127,200139,18,10,610,RED,E,N/A,Casual,Thong,Red
127-200139-18-11,127-20013-018,127-20013 E-18-RED_11_A,1995,KIG,OTR,127,200139,18,11,610,RED,E,N/A,Casual,Thong,Red
127-200139-18-12,127-20013-019,127-20013 E-18-RED_12_A,1995,KIG,OTR,127,200139,18,12,610,RED,E,N/A,Casual,Thong,Red
127-200139-18-13,127-20013-020,127-20013 E-18-RED_13_A,1995,KIG,OTR,127,200139,18,13,610,RED,E,N/A,Casual,Thong,Red
127-200373-24-4,127-20037,127-20037,1995,KI,OTR,127,200373,24,4,NA,PINK,P,NULL,NULL,NULL,NA
127-200373-24-4,127-20037-001,127-20037 P-24-PINK_4_A,1995,KI,OTR,127,200373,24,4,6AM,PINK,P,NULL,NULL,NULL,Candy Pink/Ultraviolet
127-200373-24-6,127-20037-002,127-20037 P-24-PINK_6_A,1995,KI,OTR,127,200373,24,6,6AM,PINK,P,NULL,NULL,NULL,Candy Pink/Ultraviolet
127-200373-24-8,127-20037-003,127-20037 P-24-PINK_8_A,1995,KI,OTR,127,200373,24,8,6AM,PINK,P,NULL,NULL,NULL,Candy Pink/Ultraviolet
127-200373-24-10,127-20037-004,127-20037 P-24-PINK_10_A,1995,KI,OTR,127,200373,24,10,6AM,PINK,P,NULL,NULL,NULL,Candy Pink/Ultraviolet
127-200373-24-12,127-20037-005,127-20037 P-24-PINK_12_A,1995,KI,OTR,127,200373,24,12,6AM,PINK,P,NULL,NULL,NULL,Candy Pink/Ultraviolet
127-200373-24-1,127-20037-006,127-20037 P-24-PINK_1_A,1995,KI,OTR,127,200373,24,1,6AM,PINK,P,NULL,NULL,NULL,Candy Pink/Ultraviolet
